,date,day_of_week,is_weekend,day_of_month,month,year,is_holiday,season,lag_1,lag_2,lag_7,lag_14,lag_month,lag_year,rolling_mean_3,rolling_std_7,rolling_max_7,rolling_mean_7_lag_7,total_trips_all_routes,trips_from_mont_royal_all,trips_to_berri_all,total_rolling_mean_3,total_rolling_std_7,total_lag_7,trip_count
131,2014-09-05,4,0,5,9,2014,0,4,5.0,6.0,8.0,3.0,3.0,,5.666666666666667,2.0,8.0,3.142857142857143,22958.0,188.0,181.0,21463.333333333332,4241.018156056397,21103.0,3
132,2014-09-06,5,1,6,9,2014,0,4,3.0,5.0,3.0,5.0,6.0,,4.666666666666667,1.6035674514745457,6.0,2.857142857142857,20071.0,159.0,167.0,21915.333333333332,4519.738193007793,21790.0,2
133,2014-09-08,0,0,8,9,2014,0,4,2.0,3.0,2.0,2.0,1.0,,3.3333333333333335,1.7728105208558362,6.0,2.857142857142857,14461.0,151.0,126.0,14978.666666666666,5175.695982644448,11767.0,4
134,2014-09-09,1,0,9,9,2014,0,4,4.0,2.0,5.0,2.0,2.0,,3.0,1.5118578920369083,6.0,3.2857142857142856,21459.0,158.0,125.0,15441.333333333334,4788.422978293335,13899.0,5
135,2014-09-10,2,0,10,9,2014,0,4,5.0,4.0,6.0,1.0,,,3.6666666666666665,1.5118578920369083,6.0,4.0,21745.0,161.0,175.0,19221.666666666668,4664.576574465002,18715.0,1
136,2014-09-11,3,0,11,9,2014,0,4,1.0,5.0,6.0,3.0,1.0,,3.3333333333333335,1.799470821684874,6.0,4.428571428571429,21807.0,172.0,120.0,21670.333333333332,4806.409743150043,22717.0,5
137,2014-09-12,4,0,12,9,2014,0,4,5.0,1.0,5.0,1.0,1.0,,3.6666666666666665,1.6183471874253734,5.0,5.0,15179.0,128.0,101.0,19577.0,4704.009065224505,22958.0,3
138,2014-09-15,0,0,15,9,2014,0,4,3.0,5.0,3.0,8.0,3.0,,3.0,1.4960264830861905,5.0,4.285714285714286,10029.0,102.0,79.0,11610.0,5412.183658411908,14461.0,3
139,2014-09-16,1,0,16,9,2014,0,4,3.0,3.0,2.0,3.0,,,3.6666666666666665,1.4960264830861905,5.0,4.142857142857143,17637.0,140.0,113.0,11557.333333333334,5995.345190427393,21459.0,4
140,2014-09-18,3,0,18,9,2014,0,4,4.0,3.0,4.0,2.0,1.0,,3.3333333333333335,1.3972762620115429,5.0,4.428571428571429,18414.0,156.0,127.0,18138.333333333332,5162.861217617691,21807.0,4
141,2014-09-19,4,0,19,9,2014,0,4,4.0,4.0,5.0,5.0,6.0,,3.6666666666666665,1.3972762620115429,5.0,4.428571428571429,17858.0,133.0,126.0,18212.0,4588.703655510463,15179.0,6
142,2014-09-20,5,1,20,9,2014,0,4,6.0,4.0,1.0,6.0,6.0,,4.666666666666667,1.6035674514745455,6.0,3.7142857142857144,18265.0,144.0,155.0,18179.0,4723.85657618654,17795.0,1
143,2014-09-22,0,0,22,9,2014,0,4,1.0,6.0,5.0,6.0,3.0,,3.6666666666666665,1.6035674514745455,6.0,3.5714285714285716,9359.0,105.0,78.0,13315.0,3458.161430036253,10029.0,1
144,2014-09-23,1,0,23,9,2014,0,4,1.0,1.0,3.0,5.0,5.0,,2.6666666666666665,1.772810520855836,6.0,3.2857142857142856,16244.0,113.0,99.0,12641.333333333334,3658.5330133160905,17637.0,5
145,2014-09-24,2,0,24,9,2014,0,4,5.0,1.0,3.0,3.0,2.0,,2.3333333333333335,1.902379462422683,6.0,3.2857142857142856,16988.0,146.0,136.0,14197.0,3593.941820553541,18364.0,4
146,2014-09-25,3,0,25,9,2014,0,4,4.0,5.0,4.0,2.0,2.0,,3.3333333333333335,1.902379462422683,6.0,3.5714285714285716,18978.0,139.0,129.0,17403.333333333332,3467.7978053870884,18414.0,3
147,2014-09-26,4,0,26,9,2014,0,4,3.0,4.0,4.0,4.0,1.0,,4.0,1.902379462422683,6.0,3.5714285714285716,19991.0,141.0,150.0,18652.333333333332,3548.7192726658964,17858.0,1
148,2014-09-27,5,1,27,9,2014,0,4,1.0,3.0,6.0,5.0,3.0,,2.6666666666666665,2.081665999466132,6.0,3.7142857142857144,20111.0,146.0,139.0,19693.333333333332,3842.6845402908607,18265.0,2
149,2014-09-28,6,1,28,9,2014,0,4,2.0,1.0,1.0,1.0,1.0,,2.0,1.6183471874253732,5.0,3.7142857142857144,15679.0,146.0,107.0,18593.666666666668,4078.472379749662,12321.0,1
150,2014-09-29,0,0,29,9,2014,0,4,1.0,2.0,1.0,5.0,8.0,,1.3333333333333333,1.6183471874253732,5.0,3.142857142857143,14785.0,137.0,63.0,16858.333333333332,3715.946703703088,9359.0,2
151,2014-09-30,1,0,30,9,2014,0,4,2.0,1.0,5.0,3.0,3.0,,1.6666666666666667,1.511857892036908,5.0,3.4285714285714284,16715.0,125.0,94.0,15726.333333333334,2149.5328839186436,16244.0,2
152,2014-10-01,2,0,1,10,2014,0,4,2.0,2.0,4.0,3.0,5.0,,1.6666666666666667,1.0690449676496963,4.0,3.5714285714285716,17385.0,132.0,141.0,16295.0,2109.2180789956,16988.0,3
153,2014-10-02,3,0,2,10,2014,0,4,3.0,2.0,3.0,4.0,6.0,,2.3333333333333335,0.8164965809277241,3.0,3.4285714285714284,17472.0,145.0,133.0,17190.666666666668,2095.099031640495,18978.0,3
154,2014-10-03,4,0,3,10,2014,0,4,3.0,3.0,1.0,4.0,6.0,,2.6666666666666665,0.8164965809277241,3.0,3.0,18255.0,121.0,137.0,17704.0,2013.3380834065633,19991.0,5
155,2014-10-05,6,1,5,10,2014,0,4,5.0,3.0,2.0,6.0,3.0,,3.6666666666666665,1.2724180205607025,5.0,2.4285714285714284,4626.0,66.0,29.0,13846.666666666666,1380.2444745492594,15679.0,2
156,2014-10-06,0,0,6,10,2014,0,4,2.0,5.0,1.0,1.0,2.0,,3.3333333333333335,1.2724180205607025,5.0,2.4285714285714284,9511.0,97.0,86.0,10932.0,4919.191953582454,14785.0,3
157,2014-10-07,1,0,7,10,2014,0,4,3.0,2.0,2.0,1.0,,,3.3333333333333335,1.0690449676496965,5.0,2.5714285714285716,15574.0,116.0,95.0,9903.666666666666,5410.874478219529,16715.0,3
158,2014-10-08,2,0,8,10,2014,0,4,3.0,3.0,2.0,5.0,4.0,,2.6666666666666665,0.9999999999999987,5.0,2.142857142857143,12920.0,117.0,85.0,12668.333333333334,5355.569401944807,17385.0,1
159,2014-10-09,3,0,9,10,2014,0,4,1.0,3.0,3.0,4.0,5.0,,2.3333333333333335,1.2149857925879106,5.0,2.0,9878.0,83.0,60.0,12790.666666666666,5218.475539118753,17472.0,4
160,2014-10-10,4,0,10,10,2014,0,4,4.0,1.0,3.0,3.0,1.0,,2.6666666666666665,1.2909944487358047,5.0,2.0,13947.0,111.0,120.0,12248.333333333334,5130.948376089454,18255.0,1
161,2014-10-11,5,1,11,10,2014,0,4,1.0,4.0,5.0,1.0,5.0,,2.0,1.4960264830861905,5.0,2.5714285714285716,14243.0,95.0,125.0,12689.333333333334,4594.366902859955,18659.0,1
162,2014-10-12,6,1,12,10,2014,0,4,1.0,1.0,2.0,2.0,3.0,,2.0,1.2149857925879106,4.0,2.5714285714285716,9216.0,107.0,80.0,12468.666666666666,3785.035396450165,4626.0,4
163,2014-10-13,0,0,13,10,2014,0,4,4.0,1.0,3.0,1.0,,,2.0,1.3972762620115429,4.0,2.857142857142857,9080.0,77.0,85.0,10846.333333333334,2602.980178473042,9511.0,2
164,2014-10-14,1,0,14,10,2014,0,4,2.0,4.0,3.0,2.0,,,2.3333333333333335,1.3801311186847074,4.0,3.0,9081.0,95.0,67.0,9125.666666666666,2680.6873407854478,15574.0,7
165,2014-10-15,2,0,15,10,2014,0,4,7.0,2.0,1.0,2.0,3.0,,4.333333333333333,2.2677868380553625,7.0,2.857142857142857,16885.0,130.0,137.0,11682.0,2395.5717480383855,12920.0,3
166,2014-10-16,3,0,16,10,2014,0,4,3.0,7.0,4.0,3.0,4.0,,4.0,2.115700942049815,7.0,3.0,15620.0,111.0,122.0,13862.0,3203.8302523251764,9878.0,1
167,2014-10-17,4,0,17,10,2014,0,4,1.0,3.0,1.0,3.0,,,3.6666666666666665,2.2146697055682822,7.0,2.7142857142857144,10051.0,98.0,80.0,14185.333333333334,3371.9025151134383,13947.0,3
168,2014-10-18,5,1,18,10,2014,0,4,3.0,1.0,1.0,5.0,4.0,,2.3333333333333335,2.081665999466132,7.0,2.142857142857143,14498.0,102.0,139.0,13389.666666666666,3430.0259196576835,14243.0,2
169,2014-10-19,6,1,19,10,2014,0,4,2.0,3.0,4.0,2.0,6.0,,2.0,1.9518001458970655,7.0,2.4285714285714284,8590.0,96.0,96.0,11046.333333333334,3458.740370768046,9216.0,2
170,2014-10-20,0,0,20,10,2014,0,4,2.0,2.0,2.0,3.0,1.0,,2.3333333333333335,1.9518001458970655,7.0,2.2857142857142856,7740.0,62.0,68.0,10276.0,3551.4283243304894,9080.0,1
171,2014-10-22,2,0,22,10,2014,0,4,1.0,2.0,7.0,3.0,1.0,,1.6666666666666667,2.0586634591635504,7.0,2.857142857142857,9080.0,81.0,75.0,9503.0,3575.7091471149665,16885.0,2
172,2014-10-23,3,0,23,10,2014,0,4,2.0,1.0,3.0,1.0,5.0,,1.6666666666666667,0.8164965809277254,3.0,3.142857142857143,12376.0,99.0,90.0,11048.333333333334,3029.509460527933,15620.0,1
173,2014-10-24,4,0,24,10,2014,0,4,1.0,2.0,1.0,4.0,4.0,,1.3333333333333333,0.7559289460184541,3.0,2.7142857142857144,8648.0,76.0,79.0,10034.666666666666,2393.1003899105704,10051.0,2
174,2014-10-25,5,1,25,10,2014,0,4,2.0,1.0,3.0,1.0,3.0,,1.6666666666666667,0.6900655593423536,3.0,3.0,12191.0,120.0,80.0,11071.666666666666,2500.6241792228443,14498.0,2
175,2014-10-26,6,1,26,10,2014,0,4,2.0,2.0,2.0,1.0,1.0,,1.6666666666666667,0.48795003647426605,2.0,3.142857142857143,8074.0,74.0,76.0,9637.666666666666,1960.2081886515934,8590.0,2
176,2014-10-28,1,0,28,10,2014,0,4,2.0,2.0,2.0,4.0,1.0,,2.0,0.48795003647426605,2.0,2.857142857142857,13046.0,97.0,79.0,9610.333333333334,2037.7379615641494,11689.0,5
177,2014-10-29,2,0,29,10,2014,0,4,5.0,2.0,1.0,2.0,2.0,,3.0,1.345185418269098,5.0,2.7142857142857144,11983.0,99.0,81.0,10913.333333333334,2279.113455459549,9080.0,9
178,2014-10-30,3,0,30,10,2014,0,4,9.0,5.0,2.0,7.0,2.0,,5.333333333333333,2.811540841738192,9.0,2.0,13658.0,136.0,118.0,12895.666666666666,2313.51772971679,12376.0,1
179,2014-10-31,4,0,31,10,2014,0,4,1.0,9.0,1.0,3.0,2.0,,5.0,2.911389784311004,9.0,1.7142857142857142,13021.0,123.0,114.0,12887.333333333334,2521.2172796941213,8648.0,3
180,2014-11-01,5,1,1,11,2014,0,4,3.0,1.0,2.0,1.0,3.0,,4.333333333333333,2.760262237369416,9.0,1.8571428571428572,12509.0,107.0,111.0,13062.666666666666,2451.8756668546575,12191.0,6
181,2014-11-02,6,1,2,11,2014,0,4,6.0,3.0,2.0,3.0,3.0,,3.3333333333333335,2.8284271247461894,9.0,1.7142857142857142,7017.0,78.0,56.0,10849.0,2472.1939937749285,8074.0,1
182,2014-11-04,1,0,4,11,2014,0,4,1.0,6.0,2.0,2.0,,,3.3333333333333335,2.9680841985233175,9.0,1.7142857142857142,10405.0,93.0,61.0,8103.666666666667,2920.1409701783164,13046.0,3
183,2014-11-06,3,0,6,11,2014,0,4,3.0,1.0,5.0,2.0,3.0,,3.3333333333333335,2.8867513459481278,9.0,2.142857142857143,11287.0,82.0,102.0,10827.666666666666,2754.9847203793083,13658.0,2
184,2014-11-07,4,0,7,11,2014,0,4,2.0,3.0,9.0,1.0,3.0,,2.0,2.9358214555806375,9.0,3.2857142857142856,10577.0,77.0,95.0,10885.0,2446.702776429966,13021.0,2
185,2014-11-08,5,1,8,11,2014,0,4,2.0,2.0,1.0,2.0,1.0,,2.3333333333333335,1.7182493859684476,6.0,3.142857142857143,8538.0,63.0,79.0,10134.0,2145.200845297772,12509.0,1
186,2014-11-11,1,0,11,11,2014,0,4,1.0,2.0,3.0,1.0,1.0,,1.6666666666666667,1.7182493859684476,6.0,3.4285714285714284,10055.0,82.0,65.0,7401.666666666667,2249.3564582320078,10405.0,2
187,2014-11-15,5,1,15,11,2014,0,4,2.0,1.0,6.0,2.0,3.0,,1.6666666666666667,1.7182493859684476,6.0,4.0,8281.0,86.0,74.0,8454.0,1922.0687515575014,8538.0,1
188,2015-04-15,2,0,15,4,2015,0,2,1.0,2.0,1.0,2.0,,1.0,1.3333333333333333,0.7559289460184504,3.0,3.857142857142857,,,,7388.0,,,3
189,2015-04-16,3,0,16,4,2015,0,2,3.0,1.0,3.0,2.0,,3.0,2.0,0.8164965809277224,3.0,4.0,9342.0,58.0,78.0,7391.333333333333,2323.847148895142,,1
190,2015-04-17,4,0,17,4,2015,0,2,1.0,3.0,2.0,5.0,,3.0,1.6666666666666667,0.7559289460184504,3.0,3.5714285714285716,11550.0,98.0,110.0,8481.0,2101.0263138352434,,4
191,2015-04-19,6,1,19,4,2015,0,2,4.0,1.0,2.0,9.0,,1.0,2.6666666666666665,1.154700538379249,4.0,2.5714285714285716,6927.0,80.0,65.0,10380.666666666666,2645.93773097366,,1
192,2015-04-24,4,0,24,4,2015,0,2,1.0,4.0,1.0,1.0,,2.0,2.0,1.2149857925879093,4.0,2.5714285714285716,8683.0,83.0,69.0,8526.0,2245.9828477485125,11550.0,2
193,2015-04-28,1,0,28,4,2015,0,2,2.0,1.0,2.0,3.0,,1.0,2.3333333333333335,1.154700538379249,4.0,2.4285714285714284,11373.0,86.0,63.0,9884.666666666666,956.7726007382021,6678.0,3
194,2015-04-29,2,0,29,4,2015,0,2,3.0,2.0,1.0,6.0,,1.0,2.0,1.2149857925879093,4.0,1.7142857142857142,16858.0,149.0,135.0,12527.333333333334,1037.0587989022263,8206.0,2
195,2015-04-30,3,0,30,4,2015,0,2,2.0,3.0,3.0,1.0,,2.0,2.3333333333333335,1.1126972805283708,4.0,2.0,17377.0,131.0,119.0,15202.666666666666,2955.291348138218,8689.0,3
196,2015-05-01,4,0,1,5,2015,0,2,3.0,2.0,1.0,3.0,,2.0,2.6666666666666665,1.1126972805283708,4.0,1.7142857142857142,17633.0,128.0,114.0,17289.333333333332,3779.9287345259527,8683.0,2
197,2015-05-02,5,1,2,5,2015,0,2,2.0,3.0,4.0,2.0,,3.0,2.3333333333333335,0.9759000729485301,4.0,2.0,19496.0,156.0,133.0,18168.666666666668,4077.2308296311908,9578.0,4
198,2015-05-03,6,1,3,5,2015,0,2,4.0,2.0,1.0,2.0,,1.0,3.0,0.9759000729485301,4.0,1.8571428571428572,17575.0,136.0,140.0,18234.666666666668,4394.97893163593,8930.0,1
199,2015-05-04,0,0,4,5,2015,0,2,1.0,4.0,2.0,1.0,,2.0,2.3333333333333335,0.9759000729485301,4.0,2.0,16766.0,137.0,120.0,17945.666666666668,3760.3131265260045,9351.0,1
200,2015-05-05,1,0,5,5,2015,0,2,1.0,1.0,3.0,2.0,,1.0,2.0,1.1126972805283708,4.0,2.142857142857143,18259.0,136.0,116.0,17533.333333333332,2526.9804680120337,11373.0,2
201,2015-05-06,2,0,6,5,2015,0,2,2.0,1.0,2.0,1.0,,2.0,1.3333333333333333,1.0690449676496947,4.0,2.2857142857142856,22046.0,172.0,151.0,19023.666666666668,934.8150313603428,16858.0,7
202,2015-05-07,3,0,7,5,2015,0,2,7.0,2.0,3.0,3.0,,2.0,3.3333333333333335,2.115700942049814,7.0,2.2857142857142856,22704.0,162.0,149.0,21003.0,1801.9485484965203,17377.0,5
203,2015-05-08,4,0,8,5,2015,0,2,5.0,7.0,2.0,1.0,,2.0,4.666666666666667,2.267786838055362,7.0,2.4285714285714284,23157.0,171.0,181.0,22635.666666666668,2322.7285473688275,17633.0,8
204,2015-05-09,5,1,9,5,2015,0,2,8.0,5.0,4.0,4.0,,1.0,6.666666666666667,2.828427124746189,8.0,2.4285714285714284,24095.0,167.0,144.0,23318.666666666668,2616.895670901155,19496.0,5
205,2015-05-12,1,0,12,5,2015,0,2,5.0,8.0,1.0,1.0,,1.0,6.0,2.8535691936340246,8.0,2.4285714285714284,9470.0,68.0,37.0,12668.333333333334,4317.89632421471,18259.0,1
206,2015-05-13,2,0,13,5,2015,0,2,1.0,5.0,1.0,2.0,,2.0,4.666666666666667,2.8535691936340246,8.0,2.2857142857142856,15123.0,104.0,115.0,12422.0,5854.578802303468,22046.0,2
207,2015-05-14,3,0,14,5,2015,0,2,2.0,1.0,2.0,3.0,,1.0,2.6666666666666665,2.6903708365381958,8.0,2.142857142857143,21635.0,139.0,141.0,15409.333333333334,5753.876515218331,22704.0,3
208,2015-05-15,4,0,15,5,2015,0,2,3.0,2.0,7.0,2.0,3.0,6.0,2.0,2.5727509827123987,8.0,2.857142857142857,22609.0,143.0,184.0,19789.0,5607.648013034994,23157.0,4
209,2015-05-17,6,1,17,5,2015,0,2,4.0,3.0,5.0,3.0,4.0,7.0,3.0,2.3094010767585016,8.0,3.142857142857143,14518.0,109.0,130.0,19546.0,5058.545137167599,15862.0,5
210,2015-05-18,0,0,18,5,2015,0,2,5.0,4.0,8.0,2.0,,,4.0,2.3094010767585016,8.0,4.0,17903.0,139.0,115.0,17977.333333333332,5133.153310077729,12673.0,2
211,2015-05-19,1,0,19,5,2015,0,2,2.0,5.0,5.0,4.0,1.0,1.0,3.6666666666666665,1.5735915849388833,5.0,4.142857142857143,15877.0,118.0,99.0,16099.333333333334,4803.8812730660175,9470.0,3
212,2015-05-20,2,0,20,5,2015,0,2,3.0,2.0,1.0,1.0,,4.0,3.3333333333333335,1.3451854182690948,5.0,4.142857142857143,20975.0,132.0,137.0,18251.666666666668,3421.993118748497,15123.0,4
213,2015-05-21,3,0,21,5,2015,0,2,4.0,3.0,2.0,1.0,,4.0,3.0,1.1126972805283695,5.0,4.285714285714286,20246.0,133.0,146.0,19032.666666666668,3178.867026383582,21635.0,3
214,2015-05-22,4,0,22,5,2015,0,2,3.0,4.0,3.0,2.0,,2.0,3.3333333333333335,0.9759000729485288,5.0,4.428571428571429,21695.0,142.0,160.0,20972.0,3048.7613175564898,22609.0,3
215,2015-05-23,5,1,23,5,2015,0,2,3.0,3.0,4.0,7.0,,1.0,3.3333333333333335,0.9759000729485288,5.0,4.0,17839.0,112.0,128.0,19926.666666666668,2888.348588974117,21511.0,2
216,2015-05-24,6,1,24,5,2015,0,2,2.0,3.0,5.0,5.0,2.0,2.0,2.6666666666666665,1.0690449676496931,5.0,4.0,15251.0,119.0,105.0,18261.666666666668,2673.4311554362685,14518.0,1
217,2015-05-26,1,0,26,5,2015,0,2,1.0,2.0,2.0,8.0,,1.0,2.0,0.9759000729485277,4.0,3.142857142857143,11582.0,83.0,75.0,14607.333333333334,2565.2159567494627,15877.0,5
218,2015-05-27,2,0,27,5,2015,0,2,5.0,1.0,3.0,5.0,,1.0,2.6666666666666665,1.290994448735802,5.0,2.857142857142857,22711.0,157.0,154.0,17094.0,3583.6354313409183,20975.0,1
219,2015-05-28,3,0,28,5,2015,0,2,1.0,5.0,4.0,1.0,3.0,1.0,2.3333333333333335,1.4960264830861878,5.0,3.2857142857142856,22744.0,154.0,142.0,19012.333333333332,3887.4334598500886,20246.0,2
220,2015-05-29,4,0,29,5,2015,0,2,2.0,1.0,3.0,2.0,2.0,8.0,2.6666666666666665,1.3972762620115395,5.0,3.4285714285714284,19237.0,145.0,139.0,21564.0,4223.328697332761,21695.0,6
221,2015-05-30,5,1,30,5,2015,0,2,6.0,2.0,3.0,3.0,3.0,6.0,3.0,1.9518001458970637,6.0,3.4285714285714284,25086.0,189.0,149.0,22355.666666666668,4000.1498245750427,17839.0,4
222,2015-05-31,6,1,31,5,2015,0,2,4.0,6.0,2.0,4.0,3.0,2.0,4.0,1.9999999999999973,6.0,3.142857142857143,17543.0,151.0,118.0,20622.0,4795.1197313618195,15251.0,1
223,2015-06-01,0,0,1,6,2015,0,3,1.0,4.0,1.0,5.0,2.0,,3.6666666666666665,2.1157009420498127,6.0,2.5714285714285716,13466.0,122.0,91.0,18698.333333333332,4562.227286043961,16989.0,1
224,2015-06-03,2,0,3,6,2015,0,3,1.0,1.0,5.0,2.0,1.0,3.0,2.0,2.1157009420498127,6.0,3.0,15132.0,107.0,120.0,14927.666666666666,4149.357896395682,22711.0,4
225,2015-06-04,3,0,4,6,2015,0,3,4.0,1.0,1.0,3.0,1.0,3.0,2.0,1.9760470401187045,6.0,2.7142857142857144,22722.0,143.0,152.0,18013.0,4181.0708243338095,22744.0,5
226,2015-06-05,4,0,5,6,2015,0,3,5.0,4.0,2.0,4.0,2.0,2.0,3.3333333333333335,1.976047040118705,6.0,2.4285714285714284,24826.0,174.0,147.0,20893.333333333332,4177.342171650268,19237.0,2
227,2015-06-06,5,1,6,6,2015,0,3,2.0,5.0,6.0,3.0,7.0,5.0,3.6666666666666665,1.976047040118705,6.0,2.857142857142857,18523.0,133.0,118.0,22023.666666666668,4829.075308310438,25086.0,2
228,2015-06-07,6,1,7,6,2015,0,3,2.0,2.0,4.0,3.0,5.0,4.0,3.0,1.6035674514745428,5.0,3.0,18959.0,157.0,133.0,20769.333333333332,4095.321349098396,17543.0,1
229,2015-06-09,1,0,9,6,2015,0,3,1.0,2.0,1.0,2.0,5.0,,1.6666666666666667,1.6035674514745424,5.0,2.857142857142857,12011.0,110.0,61.0,15954.333333333334,3543.5772751221484,16185.0,1
230,2015-06-10,2,0,10,6,2015,0,3,1.0,1.0,1.0,1.0,,2.0,1.3333333333333333,1.6035674514745424,5.0,2.857142857142857,14539.0,90.0,107.0,14481.0,4360.06223197179,15132.0,3
231,2015-06-11,3,0,11,6,2015,0,3,3.0,1.0,4.0,5.0,,2.0,1.6666666666666667,1.511857892036905,5.0,2.7142857142857144,22197.0,154.0,144.0,16249.0,4440.029756442562,22722.0,2
232,2015-06-12,4,0,12,6,2015,0,3,2.0,3.0,5.0,1.0,1.0,,2.0,1.380131118684704,5.0,3.2857142857142856,22721.0,153.0,142.0,19819.0,4357.604185569794,24826.0,1
233,2015-06-13,5,1,13,6,2015,0,3,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.7559289460184454,3.0,3.2857142857142856,14926.0,122.0,94.0,19948.0,3876.519695858785,18523.0,3
234,2015-06-14,6,1,14,6,2015,0,3,3.0,1.0,2.0,6.0,3.0,1.0,2.0,0.8997354108424299,3.0,2.7142857142857144,19706.0,146.0,116.0,19117.666666666668,4027.627122524544,18959.0,3
235,2015-06-15,0,0,15,6,2015,0,3,3.0,3.0,1.0,4.0,4.0,5.0,2.3333333333333335,0.9999999999999934,3.0,2.2857142857142856,18822.0,150.0,113.0,17818.0,4083.3591505500785,16893.0,1
236,2015-06-16,1,0,16,6,2015,0,3,1.0,3.0,1.0,1.0,,2.0,2.3333333333333335,0.9999999999999934,3.0,2.2857142857142856,19445.0,124.0,114.0,19324.333333333332,4095.096173066854,12011.0,1
237,2015-06-17,2,0,17,6,2015,0,3,1.0,1.0,3.0,1.0,5.0,2.0,1.6666666666666667,0.9999999999999934,3.0,2.5714285714285716,15067.0,123.0,94.0,17778.0,3194.619017452138,14539.0,4
238,2015-06-18,3,0,18,6,2015,0,3,4.0,1.0,2.0,4.0,2.0,3.0,2.0,1.2149857925879066,4.0,2.2857142857142856,24619.0,139.0,162.0,19710.333333333332,3078.3880444773613,22197.0,3
239,2015-06-19,4,0,19,6,2015,0,3,3.0,4.0,1.0,5.0,3.0,4.0,2.6666666666666665,1.2535663410560125,4.0,1.7142857142857142,22905.0,163.0,140.0,20863.666666666668,3592.8969211089975,22721.0,6
240,2015-06-20,5,1,20,6,2015,0,3,6.0,3.0,3.0,2.0,4.0,4.0,4.333333333333333,1.7320508075688743,6.0,1.8571428571428572,23066.0,182.0,150.0,23530.0,3622.3971673596848,14926.0,5
241,2015-06-21,6,1,21,6,2015,0,3,5.0,6.0,3.0,2.0,3.0,3.0,4.666666666666667,1.8898223650461334,6.0,2.0,19506.0,162.0,106.0,21825.666666666668,3250.8655697185122,19706.0,2
242,2015-06-22,0,0,22,6,2015,0,3,2.0,5.0,1.0,1.0,3.0,5.0,4.333333333333333,1.9518001458970637,6.0,2.0,14230.0,118.0,109.0,18934.0,3260.063291819191,18822.0,5
243,2015-06-23,1,0,23,6,2015,0,3,5.0,2.0,1.0,1.0,2.0,1.0,4.0,1.799470821684872,6.0,2.0,22486.0,152.0,143.0,18740.666666666668,4024.1168803436776,19445.0,7
244,2015-06-25,3,0,25,6,2015,0,3,7.0,5.0,4.0,3.0,,2.0,4.666666666666667,1.7182493859684465,7.0,2.142857142857143,17789.0,164.0,81.0,20099.333333333332,3469.349451849434,24619.0,3
245,2015-06-26,4,0,26,6,2015,0,3,3.0,7.0,3.0,2.0,5.0,2.0,5.0,1.8126539343499288,7.0,2.2857142857142856,23424.0,157.0,158.0,20412.0,3226.0801660987154,22905.0,4
246,2015-06-27,5,1,27,6,2015,0,3,4.0,3.0,6.0,1.0,1.0,2.0,4.666666666666667,1.7182493859684465,7.0,3.0,23952.0,163.0,165.0,21721.666666666668,3308.8540024492004,23066.0,1
247,2015-06-29,0,0,29,6,2015,0,3,1.0,4.0,5.0,3.0,6.0,2.0,2.6666666666666665,2.035400978396427,7.0,3.2857142857142856,5366.0,67.0,32.0,16166.0,3469.1199858452237,14230.0,4
248,2015-06-30,1,0,30,6,2015,0,3,4.0,1.0,2.0,3.0,4.0,,3.0,1.976047040118705,7.0,3.142857142857143,20094.0,132.0,142.0,14880.0,6384.757470130024,22486.0,3
249,2015-07-02,3,0,2,7,2015,0,3,3.0,4.0,5.0,1.0,,5.0,2.6666666666666665,1.864454471471606,7.0,3.7142857142857144,9347.0,84.0,53.0,16665.0,6246.25617775123,17789.0,7
250,2015-07-03,4,0,3,7,2015,0,3,7.0,3.0,7.0,1.0,4.0,6.0,4.666666666666667,2.1930626551751318,7.0,4.571428571428571,23310.0,153.0,195.0,17737.0,7179.334247553551,23424.0,3
251,2015-07-04,5,1,4,7,2015,0,3,3.0,7.0,3.0,4.0,5.0,2.0,4.333333333333333,1.8126539343499286,7.0,4.428571428571429,24215.0,147.0,196.0,18957.333333333332,7163.548000284567,23952.0,12
252,2015-07-05,6,1,5,7,2015,0,3,12.0,3.0,4.0,3.0,2.0,6.0,7.333333333333333,3.6253078686998617,12.0,4.571428571428571,19705.0,143.0,182.0,22410.0,7204.21096766792,19180.0,4
253,2015-07-07,1,0,7,7,2015,0,3,4.0,12.0,1.0,6.0,1.0,2.0,6.333333333333333,3.6253078686998617,12.0,3.857142857142857,23364.0,143.0,125.0,20379.666666666668,4884.9083726845965,20094.0,1
254,2015-07-08,2,0,8,7,2015,0,3,1.0,4.0,4.0,5.0,,6.0,5.666666666666667,3.6253078686998617,12.0,3.7142857142857144,20532.0,148.0,162.0,20655.333333333332,5121.03335926129,20554.0,5
255,2015-07-09,3,0,9,7,2015,0,3,5.0,1.0,3.0,2.0,1.0,3.0,3.3333333333333335,3.6055512754639882,12.0,3.857142857142857,24646.0,155.0,183.0,22847.333333333332,5120.49663699959,9347.0,3
256,2015-07-10,4,0,10,7,2015,0,3,3.0,5.0,7.0,5.0,3.0,5.0,3.0,3.6055512754639882,12.0,4.142857142857143,24444.0,170.0,170.0,23207.333333333332,2528.092815882126,23310.0,5
257,2015-07-11,5,1,11,7,2015,0,3,5.0,3.0,3.0,7.0,2.0,5.0,4.333333333333333,3.4982989063393695,12.0,3.5714285714285716,24213.0,160.0,195.0,24434.333333333332,2660.5776225689856,24215.0,2
